1665076458.84,-53.1690330505,156.693435669,179899.606859,415713.658421
1665076459.64,-54.2752609253,156.570632935,179898.694208,415714.148878
1665076460.44,-55.3676948547,156.430435181,179897.648662,415714.717333
1665076461.24,-56.4562530518,156.279846191,179896.762601,415715.19663
1665076462.04,-57.5141372681,156.142608643,179895.867667,415715.675948
1665076463.04,-58.7536010742,155.962615967,179894.662558,415716.300271
1665076464.04,-60.0019989014,155.820281982,179893.537138,415716.85782
1665076464.84,-61.0632591248,155.644180298,179892.509284,415717.404039
1665076465.64,-62.2275695801,155.489440918,179891.561146,415717.894582
1665076466.44,-63.4042243958,155.29045105,179890.42688,415718.463251
1665076467.24,-64.485824585,155.099227905,179889.478636,415718.909405
1665076468.04,-65.6767501831,154.863739014,179888.486005,415719.344569
1665076468.84,-66.7983779907,154.416564941,179887.227133,415719.74708
1665076469.64,-67.8747558594,153.833312988,179886.100784,415719.916234
1665076470.44,-68.8860168457,153.180374146,179884.832296,415720.008048
1665076471.24,-69.7620620728,152.459899902,179883.7676,415719.988404
1665076472.04,-70.6226272583,151.679748535,179882.72928,415719.868822
1665076472.84,-71.3174362183,150.816131592,179881.548662,415719.605319
1665076473.64,-71.8494873047,149.908782959,179880.67838,415719.263393
1665076474.64,-72.3656768799,148.930084229,179879.639076,415718.73322
1665076475.44,-72.7185516357,147.958953857,179878.785952,415718.147117
1665076476.24,-72.9155502319,146.936172485,179878.08368,415717.571749
1665076477.24,-73.0256881714,145.739456177,179877.291862,415716.652585
1665076478.24,-72.9764556885,144.552459717,179876.633019,415715.688714
1665076479.24,-72.8480758667,143.293395996,179875.973936,415714.62497
1665076480.04,-72.7955322266,142.258880615,179875.448519,415713.805042
1665076480.84,-72.686630249,141.212966919,179874.896193,415712.863111
1665076481.84,-72.5877532959,140.017974854,179874.263726,415711.799303
1665076482.64,-72.4803848267,138.935775757,179873.764791,415710.923826
1665076483.44,-72.3197021484,137.737289429,179873.149855,415709.7712
1665076484.24,-72.1813278198,136.450134277,179872.5707,415708.740556
1665076485.04,-72.0506973267,135.202041626,179872.000443,415707.720987
1665076485.84,-71.9389190674,134.033065796,179871.367816,415706.590597
1665076486.64,-71.8197250366,132.874969482,179870.842105,415705.648602
1665076487.64,-71.6606826782,131.654296875,179870.182648,415704.4295
1665076488.44,-71.5199432373,130.551773071,179869.630081,415703.387695
1665076489.24,-71.3724746704,129.508102417,179869.157682,415702.478864
1665076490.04,-71.2183990479,128.360275269,179868.685309,415701.581129
1665076490.84,-71.0538482666,127.276924133,179868.141535,415700.506012
1665076491.64,-70.8708953857,126.177146912,179867.669082,415699.574987
