1663921798.97,-0.384397000074,0.975815117359,196421.508245,443833.900335
1663921799.97,0.79723149538,1.43727469444,196422.905396,443833.799834
1663921800.77,1.89483094215,1.85589528084,196423.957675,443833.710584
1663921801.57,2.94219851494,2.21691274643,196425.231,443833.554644
1663921802.37,4.06130647659,2.60641169548,196426.25674,443833.443207
1663921803.18,5.17742872238,2.97553825378,196427.547736,443833.253964
1663921803.97,6.37058734894,3.37403249741,196428.723784,443833.086968
1663921804.77,7.55525016785,3.79253172874,196429.917536,443832.96436
1663921805.57,8.79107666016,4.23198318481,196431.332344,443832.797261
1663921806.37,9.99415588379,4.65525484085,196432.543769,443832.641349
1663921807.17,11.2501649857,5.11160182953,196434.011645,443832.496424
1663921807.8,12.2175798416,5.46399068832,196435.046223,443832.373887
1663921808.37,13.2214488983,5.82014560699,196435.912799,443832.284719
1663921809.17,14.4623451233,6.26190710068,196437.345304,443832.13981
1663921809.97,15.6848926544,6.69086503983,196438.521346,443831.961717
1663921810.57,16.6281433105,7.02500772476,196439.564768,443831.839176
1663921811.37,17.7507972717,7.42127609253,196440.838084,443831.661041
1663921811.97,18.7503852844,7.82367753983,196441.899206,443831.571789
1663921812.8,20.0375022888,8.31515407562,196443.420155,443831.460139
1663921813.37,21.0095462799,8.71155929565,196444.31328,443831.415355
1663921813.97,22.0248775482,9.06212329865,196445.418588,443831.259492
1663921814.57,23.0203304291,9.41175079346,196446.515068,443831.136928
1663921815.17,24.0237731934,9.7452955246,196447.567314,443830.969989
1663921815.97,25.2390460968,10.188627243,196448.81412,443830.836262
1663921816.57,26.1826095581,10.5321989059,196449.813332,443830.72484
1663921817.37,27.3515834808,10.9674863815,196451.015928,443830.602231
1663921818.17,28.567735672,11.4361600876,196452.413061,443830.457341
1663921818.97,29.7746486664,11.8778181076,196453.597976,443830.345839
1663921819.77,30.9907035828,12.3334922791,196454.791734,443830.234333
1663921820.37,31.936466217,12.6908817291,196455.817475,443830.122901
1663921821.18,33.1827545166,13.1646156311,196457.258813,443829.955794
1663921821.97,34.3626289368,13.5984315872,196458.443719,443829.822095
1663921822.79,35.586856842,13.7523317337,196459.805393,443829.477443
1663921823.57,36.7381248474,13.8291120529,196460.954778,443828.999697
1663921824.18,37.9428787231,13.7858572006,196461.900759,443828.488743
1663921824.97,39.1026420593,13.6653242111,196462.970471,443827.811254
1663921825.57,40.1009140015,13.4851465225,196463.827969,443827.178252
1663921826.37,41.3395843506,13.0636453629,196464.747273,443826.323248
1663921826.97,42.2881317139,12.6305427551,196465.436697,443825.557133
1663921827.57,43.2073707581,12.1542263031,196466.090715,443824.713342
1663921828.17,44.1127853394,11.6441240311,196466.665142,443823.858487
1663921828.77,44.9476051331,11.0742769241,196467.080442,443823.114689
1663921829.37,45.7400016785,10.4515981674,196467.566406,443822.18218
1663921829.97,46.4698867798,9.71150875092,196467.955067,443821.183121
1663921830.57,47.0964126587,8.89805221558,196468.228759,443820.161914
1663921831.17,47.6270942688,7.98747110367,196468.387464,443819.074164
1663921831.79,47.9678268433,7.0205039978,196468.351612,443817.9643
1663921832.37,48.3840293884,6.0750837326,196468.289332,443817.087523
1663921832.97,48.7905540466,5.10739946365,196468.226961,443815.999868
1663921833.57,49.1704902649,4.13553667068,196468.129223,443814.923328
1663921834.37,49.6059303284,3.00707578659,196468.022555,443813.647013
1663921834.97,49.9711837769,2.05595731735,196467.915978,443812.581575
1663921835.57,50.2754402161,1.10215377808,196467.77403,443811.516152
1663921836.18,50.5741348267,0.0980458855629,196467.596728,443810.49514
1663921836.97,50.9393997192,-1.14895129204,196467.392815,443809.28546
1663921837.57,51.2350196838,-2.14053463936,196467.206675,443808.275551
1663921838.18,51.5344657898,-3.14407229424,196467.029359,443807.221242
1663921838.77,51.8431358337,-4.17067193985,196466.887496,443806.355598
1663921839.37,52.1355056763,-5.17709827423,196466.683636,443805.268005
1663921839.97,52.4360618591,-6.24434232712,196466.470929,443804.169316
1663921840.57,52.7132148743,-7.21997785568,196466.267083,443803.115019
1663921841.17,53.0084266663,-8.21343135834,196466.098614,443802.071806
1663921841.77,53.3018379211,-9.17330741882,196465.95678,443801.272754
1663921842.37,53.5870895386,-10.2121276855,196465.75293,443800.207358
1663921842.97,53.8803443909,-11.3292045593,196465.53135,443799.042081
1663921843.57,54.1915283203,-12.4386854172,196465.309765,443797.865705
1663921844.18,54.4918746948,-13.5821418762,196465.070485,443796.667139
1663921844.77,54.7688674927,-14.6948308945,196464.857853,443795.746032
1663921845.57,55.2132415771,-16.1130008698,196464.583028,443794.147925
1663921846.37,55.6140899658,-17.3437194824,196464.379052,443792.79396
1663921846.97,55.9563827515,-18.4172916412,196464.210535,443791.639759
1663921847.57,56.3119049072,-19.491186142,196464.050851,443790.463356
1663921848.19,56.6713523865,-20.5871315002,196463.882334,443789.309155
1663921848.8,57.1026306152,-21.8431816101,196463.731498,443788.143847
1663921849.57,57.5062904358,-23.0605831146,196463.554061,443786.812069
1663921850.17,57.8659057617,-24.0623855591,196463.412087,443785.691153
1663921850.77,58.1794319153,-25.0628662109,196463.279067,443784.825505
1663921851.37,58.4795188904,-26.0428962708,196463.101754,443783.782295
1663921851.97,58.7624931335,-27.0855884552,196462.915584,443782.705793
1663921852.57,59.057723999,-28.1413822174,196462.711714,443781.596002
1663921853.17,59.3378753662,-29.1884860992,196462.481323,443780.50842
1663921853.77,59.5906410217,-30.1991291046,196462.312935,443779.653886
1663921854.37,59.8844413757,-31.211648941,196462.117936,443778.610685
1663921854.97,60.1945533752,-32.1793556213,196461.931781,443777.567479
1663921855.57,60.4886741638,-33.1691398621,196461.763306,443776.513167
1663921856.18,60.7988471985,-34.1367111206,196461.594831,443775.458855
1663921856.97,61.1502189636,-35.2664871216,196461.399756,443774.238072
1663921857.8,61.5962371826,-36.6507225037,196461.186936,443772.884112
1663921858.57,61.8851127625,-37.6757583618,196461.018432,443771.763207
1663921859.37,62.1726074219,-38.7110404968,196460.814609,443770.764404
1663921860.37,62.3622932434,-39.8580055237,196460.48693,443769.643568
1663921863.17,62.4757385254,-41.0793762207,196460.044277,443768.489486
1663921863.97,62.2775039673,-42.3376960754,196459.407152,443767.513068
1663921864.77,61.4857215881,-43.4147834778,196458.48716,443766.792045
1663921865.57,60.4993400574,-44.140083313,196457.195874,443766.337554
1663921866.37,59.3075790405,-44.6078033447,196455.984324,443766.227091
1663921867.18,58.1215019226,-45.0995178223,196454.472196,443766.316537
1663921867.77,57.1499595642,-45.5341262817,196453.596736,443766.328016
1663921868.57,55.7771453857,-46.0578727722,196451.996192,443766.450797
1663921869.37,54.5391769409,-46.5551300049,196450.590215,443766.617889
1663921869.97,53.5220222473,-46.9294776917,196449.467178,443766.696068
1663921870.57,52.5652046204,-47.3121566772,196448.4149,443766.807513
1663921871.37,51.3724365234,-47.7891693115,196447.238805,443766.885715
1663921872.18,50.2117042542,-48.2614402771,196445.885867,443767.00839
1663921872.97,49.0610580444,-48.7288360596,196444.736296,443767.075483
1663921873.77,47.8134803772,-49.2504730225,196443.498295,443767.142614
1663921874.37,46.8268127441,-49.5877304077,196442.392963,443767.265181
1663921874.97,45.7769393921,-49.9610366821,196441.261107,443767.398859
1663921875.57,44.7252388,-50.319103241,196440.102718,443767.52145
1663921876.18,43.6636047363,-50.68176651,196438.944342,443767.677338
1663921876.77,42.6072845459,-51.0668029785,196438.015873,443767.799829
1663921877.37,41.5380020142,-51.4709701538,196436.857435,443767.811432
1663921877.97,40.4424476624,-51.8911743164,196435.65482,443767.911846
1663921878.57,39.3443832397,-52.3178520203,196434.425686,443768.034468
1663921879.18,38.2046165466,-52.6682891846,196433.205414,443768.201482
1663921879.77,37.0838088989,-53.042339325,196432.250415,443768.323986
1663921880.57,35.6024894714,-53.582118988,196430.543798,443768.546706
1663921881.37,34.3017539978,-54.0379600525,196429.111288,443768.702715
1663921881.97,33.1797904968,-54.4333152771,196427.890997,443768.825334
1663921882.57,32.068649292,-54.8580551147,196426.679544,443768.936852
1663921883.18,30.9138412476,-55.332233429,196425.450405,443769.048377
1663921883.77,29.7995033264,-55.7809448242,196424.468853,443769.115399
1663921884.37,28.7186927795,-56.1780662537,196423.275043,443769.12702
1663921884.97,27.640089035,-56.6105880737,196422.028252,443769.316244
1663921885.57,26.5644168854,-57.0244216919,196420.834491,443769.438854
1663921886.19,25.4412498474,-57.2594680786,196419.676155,443769.683534
1663921886.77,24.3896312714,-57.5982666016,196418.756519,443769.783826
1663921887.37,23.3015098572,-57.9653167725,196417.598164,443769.984111
1663921887.97,22.2378387451,-58.3514823914,196416.448623,443770.117801
1663921888.57,21.1210002899,-58.7423171997,196415.246038,443770.284809
1663921889.17,20.0006217957,-59.15883255,196414.052272,443770.396321
1663921889.77,18.8724517822,-59.5802879333,196413.061891,443770.496644
1663921890.37,17.7536640167,-59.9882202148,196411.859282,443770.60816
1663921890.97,16.6931285858,-60.3969459534,196410.665506,443770.697474
1663921891.57,15.6014413834,-60.8125953674,196409.47174,443770.808986
1663921892.19,14.5264167786,-61.2162971497,196408.260283,443770.909407
1663921892.97,13.2612895966,-61.6953430176,196406.854303,443771.065408
1663921893.57,12.1800765991,-62.0888366699,196405.66939,443771.199114
1663921894.2,11.1316165924,-62.4882545471,196404.484472,443771.321721
1663921894.77,10.0657997131,-62.8807754517,196403.564826,443771.399817
1663921895.37,9.03133583069,-63.260761261,196402.424099,443771.466912
1663921895.97,7.99912786484,-63.674621582,196401.292225,443771.5562
1663921896.57,6.98476648331,-64.0469970703,196400.160356,443771.656587
1663921897.19,5.99893379211,-64.3881225586,196399.090398,443771.779145
1663921897.77,5.03020620346,-64.727973938,196398.25036,443771.901602
1663921898.37,4.04005050659,-65.0766296387,196397.162711,443772.013069
1663921898.97,3.04045462608,-65.4647521973,196396.066219,443772.12454
1663921899.57,2.04105353355,-65.8587646484,196394.952032,443772.213821
1663921900.18,0.952016234398,-66.2927322388,196393.784795,443772.325324
1663921900.77,-0.0778654962778,-66.6295623779,196392.847483,443772.447824
1663921901.37,-1.1866518259,-67.0117721558,196391.733325,443772.603698
1663921901.97,-2.20058131218,-67.3402633667,196390.601476,443772.748482
1663921902.57,-3.20244002342,-67.6686172485,196389.522685,443772.893242
1663921903.37,-4.43782615662,-68.1099472046,196388.302395,443773.015868
1663921904.18,-5.44699144363,-68.5038909912,196386.984832,443773.138536
1663921904.97,-6.46759462357,-68.8825302124,196385.976756,443773.216673
1663921905.97,-7.6306552887,-69.2849273682,196384.703423,443773.372619
1663921906.97,-8.8129901886,-69.5221557617,196383.562794,443773.661692
1663921907.97,-9.86893463135,-69.7731933594,196382.501734,443773.906335
1663921908.97,-11.1703414917,-69.7925643921,196381.35239,443774.48398
1663921909.77,-12.4420213699,-69.2894668579,196380.424256,443775.361195
1663921910.37,-13.2928438187,-68.6443786621,196379.823306,443776.216068
1663921910.97,-14.0970430374,-67.9442596436,196379.301987,443777.170795
1663921911.57,-14.982167244,-67.2797317505,196378.745341,443778.225426
1663921912.17,-15.9074525833,-66.5318145752,196378.171058,443779.391054
1663921912.77,-16.7165489197,-65.5849761963,196377.844287,443780.345694
1663921913.37,-17.350944519,-64.5935668945,196377.597217,443781.555572
1663921913.97,-17.8623561859,-63.5815429688,196377.535866,443782.798664
1663921914.57,-18.2446060181,-62.5521278381,196377.624803,443783.9418
1663921915.37,-18.8173389435,-61.268409729,196377.678461,443785.295828
1663921915.97,-19.1297245026,-60.2170372009,196377.8293,443786.438937
1663921916.57,-19.452589035,-59.1152114868,196378.024363,443787.604223
1663921917.18,-19.8010520935,-58.03540802,196378.210593,443788.791712
1663921917.97,-20.1797447205,-56.7305755615,196378.44997,443790.178954
1663921918.57,-20.5282821655,-55.6804046631,196378.618509,443791.355352
1663921919.18,-20.8837738037,-54.6164855957,196378.795851,443792.442955
1663921919.77,-21.2347679138,-53.56798172,196378.920057,443793.353
1663921920.37,-21.5943622589,-52.4743003845,196379.079733,443794.485006
1663921920.97,-21.9192066193,-51.3903923035,196379.265953,443795.650297
1663921921.57,-22.2327060699,-50.324016571,196379.452153,443796.771192
1663921922.18,-22.5589675903,-49.234413147,196379.629525,443797.925388
1663921922.77,-22.9017658234,-48.1429824829,196379.75375,443798.879829
1663921923.37,-23.2357578278,-47.0523986816,196379.957661,443800.056211
1663921923.97,-23.5607242584,-45.9575996399,196380.152708,443801.188201
1663921924.57,-23.8989658356,-44.8698158264,196380.330075,443802.331298
1663921925.17,-24.2195835114,-43.8515777588,196380.507437,443803.463296
1663921925.77,-24.5455570221,-42.8199996948,196380.640475,443804.35114
1663921926.37,-24.8503074646,-41.8279724121,196380.800136,443805.44985
1663921926.97,-25.1826038361,-40.8180351257,196380.95092,443806.470872
1663921927.57,-25.5222587585,-39.7736778259,196381.110595,443807.602878
1663921928.37,-25.8101119995,-38.7566490173,196381.27031,443808.823674
1663921929.37,-26.1398677826,-37.7113685608,196381.45648,443809.877977
1663921930.77,-26.455291748,-36.658493042,196381.616131,443810.954489
1663921932.19,-26.7771663666,-35.5917510986,196381.811183,443812.097578
1663921933.57,-27.0490932465,-34.5797920227,196381.988476,443813.074194
1663921934.77,-27.3473052979,-33.5017166138,196382.192288,443814.028599
1663921935.37,-27.29737854,-32.4856529236,196382.599475,443814.949619
1663921935.97,-27.2079353333,-31.3254413605,196383.148228,443816.048157
1663921936.57,-27.0858097076,-30.0163097382,196383.829661,443817.224327
1663921937.18,-26.7166805267,-28.7943992615,196384.643676,443818.256155
1663921937.77,-26.1602478027,-27.7999973297,196385.386784,443818.921754
1663921938.37,-25.5343208313,-26.9851436615,196386.350933,443819.509564
1663921939.18,-24.8340148926,-26.0926246643,196387.686499,443820.119407
1663921939.97,-24.0317077637,-24.9788799286,196388.827508,443820.707139
1663921940.57,-23.4266471863,-23.9967441559,196389.84472,443821.306025
1663921941.19,-22.8263607025,-22.8361053467,196390.915073,443822.093566
1663921941.77,-22.2871055603,-21.6846485138,196391.764296,443822.759119
1663921942.19,-21.8513355255,-20.7746257782,196392.542766,443823.402506
1663921942.97,-21.2994441986,-19.5742359161,196393.630849,443824.289929
1663921943.57,-20.8385334015,-18.5765380859,196394.50663,443825.022063
1663921944.18,-20.3651123047,-17.5373058319,196395.426631,443825.765277
1663921944.77,-19.9066448212,-16.5362319946,196396.125489,443826.353205
1663921945.37,-19.4804725647,-15.5893268585,196396.930501,443827.029876
1663921946.18,-18.9409713745,-14.3985691071,196398.045126,443827.950585
1663921946.77,-18.5424785614,-13.4719018936,196398.673205,443828.460853
1663921947.37,-18.0839633942,-12.5431461334,196399.504746,443829.137513
1663921947.97,-17.6116275787,-11.5970392227,196400.398174,443829.780849
1663921948.57,-17.1413326263,-10.6570367813,196401.273925,443830.446391
1663921949.18,-16.6697750092,-9.66781806946,196402.176239,443831.189613
1663921949.77,-16.2009944916,-8.68527793884,196402.919296,443831.744226
1663921950.37,-15.6708421707,-7.7896695137,196403.830384,443832.332061
1663921950.97,-15.0653448105,-6.94030857086,196404.759158,443832.919889
1663921951.77,-14.2182312012,-5.98468828201,196406.041648,443833.496462
1663921952.37,-13.4648256302,-5.22398710251,196407.111808,443833.851153
1663921952.97,-12.6429433823,-4.54506206512,196408.155409,443834.139263
1663921953.57,-11.8216667175,-3.88190579414,196409.260887,443834.371852
1663921954.18,-10.948923111,-3.30144166946,196410.330969,443834.548963
1663921954.77,-10.0308609009,-2.75696349144,196411.162255,443834.648488
1663921955.57,-8.8616476059,-2.21618366241,196412.541759,443834.636784
1663921956.37,-7.80224847794,-1.86601889133,196413.594028,443834.525334
1663921957.57,-6.80461168289,-1.60703253746,196414.690492,443834.36947
