cx,cy,cyaw
58.3895263671875,-46.7338333129883,-2.83126392576312
58.294302233863,-46.7643712114844,-2.83125047046591
58.1990789751152,-46.7949116555907,-2.83121010452955
58.1038574655211,-46.8254571909177,-2.83114282782021
58.0086385796574,-46.8560103630754,-2.83104864011579
57.9134231921008,-46.8865737176742,-2.8309275411074
57.8182121774282,-46.9171498003245,-2.83077953040138
57.7230064102163,-46.9477411566363,-2.83060460752196
57.627806765042,-46.9783503322201,-2.83040277191448
57.5326141164821,-47.0089798726861,-2.83017402294912
57.4374293391133,-47.0396323236446,-2.82991835992537
57.3422532758642,-47.070310155816,-2.82964047968454
57.2470860974127,-47.1010142491579,-2.82936671187735
57.1519273317255,-47.1317439627652,-2.82910115131497
57.0567764810325,-47.1624985948322,-2.82884380009139
56.9616330475641,-47.1932774435528,-2.82859466016678
56.8664965335502,-47.2240798071212,-2.82835373336802
56.7713664412212,-47.2549049837316,-2.82812102138913
56.676242272807,-47.285752271578,-2.82789652579171
56.5811235305379,-47.3166209688546,-2.8276802480054
56.486009716644,-47.3475103737554,-2.82747218932829
56.3909003379525,-47.378419797003,-2.82726923832753
56.2957979950446,-47.4093569805503,-2.82684075783011
56.2007137490407,-47.4403527233752,-2.8260436408091
56.105660094209,-47.4714417301318,-2.82487786602765
56.0106495248181,-47.5026587054741,-2.82334339227191
55.9156945351361,-47.5340383540563,-2.82144016310074
55.8208076194314,-47.5656153805324,-2.81916811309953
55.7260012719724,-47.5974244895565,-2.81652717564121
55.6312879870274,-47.6295003857827,-2.81351729215737
55.5366802588647,-47.6618777738651,-2.81013842292127
55.4421905817528,-47.6945913584576,-2.80639055934256
55.3478304813546,-47.7276731397789,-2.80242291098405
55.25359563238,-47.7611108607193,-2.79890049514531
55.1594687734651,-47.7948561454542,-2.79590306635383
55.0654322651734,-47.8288595625454,-2.79343064129684
54.9714684680683,-47.8630716805545,-2.79148319366175
54.8775597427135,-47.8974430680435,-2.79006067458134
54.7836884496724,-47.9319242935742,-2.78916302873469
