cx,cy,cyaw
59.4350267580678,-47.7019199101197,-2.69453316934417
59.3448628640645,-47.7451423707579,-2.69467206789585
59.2546864354643,-47.7883400369793,-2.69508875863226
59.1644849376704,-47.8314881143673,-2.69578322647637
59.0742458360859,-47.874561808505,-2.69675544522959
58.983956596114,-47.9175363249757,-2.69800537596712
58.8936046831577,-47.9603868693626,-2.6995329647926
58.8031775626204,-48.0030886472491,-2.70133813995355
58.712662699905,-48.0456168642183,-2.70342080831973
58.6220475604148,-48.0879467258536,-2.70578085122697
58.5313196095529,-48.1300534377381,-2.70841811969063
58.440470726615,-48.1719209821993,-2.71090523790074
58.3495401191662,-48.2136274508104,-2.71195784381458
58.2585957383431,-48.255308089904,-2.71148942643273
58.1677059399507,-48.2970989504705,-2.70949986890734
58.0769390797941,-48.3391360835001,-2.70598860666231
57.9863635136786,-48.3815555399833,-2.70095476522675
57.8960475974092,-48.4244933709103,-2.694397403937
57.8060596867911,-48.4680856272716,-2.68631586611068
57.7164681376295,-48.5124683600576,-2.67671023599201
57.6273413057294,-48.5577776202584,-2.66558190184724
57.5387469144551,-48.6041481832338,-2.65309362405225
57.4506881347154,-48.6515846223124,-2.64234222899977
57.3630487401796,-48.6998506870918,-2.63451626218055
57.2756995849792,-48.7486840685167,-2.6296114748776
57.1885115232456,-48.7978224575314,-2.62762461448183
57.1013554091103,-48.8470035450804,-2.62855467468158
57.0141020967048,-48.8959650221082,-2.63240340174294
56.9266224401606,-48.9444445795593,-2.6391750611784
56.8387872936091,-48.992179908378,-2.64887546045349
56.7504675111818,-49.038908699509,-2.66151021621323
56.6615339470102,-49.0843686438966,-2.67708225363345
56.5718723965892,-49.1283283688678,-2.69417950828308
56.4815065805402,-49.1708420783961,-2.70913787982008
56.3905347208168,-49.2121182329063,-2.72176409575608
56.2990557670376,-49.2523667994681,-2.73205788500227
56.2071686688211,-49.2917977451512,-2.74002203929764
56.1149723757862,-49.3306210370252,-2.74566073265137
56.0225658375514,-49.3690466421599,-2.7489782273356
55.9300480037355,-49.407284527625,-2.74997796431861
55.837517823957,-49.4455446604902,-2.74866203254266
55.7450742478347,-49.4840370078252,-2.74503101170551
55.652816103665,-49.5229712558123,-2.73914193293168
55.560795512881,-49.5624489541286,-2.73389756688217
55.4689474864167,-49.6023005162785,-2.7309195327694
55.377188975361,-49.6423145433132,-2.73020814195096
55.2854369308029,-49.6822796362841,-2.73176467674666
55.1936083038313,-49.7219843962424,-2.7355915021857
55.1016200455352,-49.7612174242395,-2.74169182850293
55.0093891070035,-49.7997673213267,-2.75006912127018
54.9168324393251,-49.8374226885552,-2.76072615496131
54.8238669935891,-49.8739721269763,-2.77366370697311
54.7304097208843,-49.9092042376415,-2.78887889408308
54.6363985121966,-49.9429627278922,-2.80435547379043
54.5418911618838,-49.9754068476936,-2.81696230899652
54.4469880680817,-50.0068079648578,-2.82666463724117
54.3517896799672,-50.0374375815185,-2.8334670291813
54.2563964467171,-50.0675671998094,-2.83737455236491
54.1609088175082,-50.0974683218643,-2.83839106227978
54.0654272415174,-50.1274124498169,-2.83651822723584
53.9700521679215,-50.1576710858008,-2.83175527715357
53.8748840458974,-50.1885157319498,-2.82409947218927
53.7800233246219,-50.2202178903976,-2.81354729455699
53.685564826553,-50.2530337119481,-2.80094403596412
53.591511639261,-50.2869690678775,-2.7900570945885
53.4977921645875,-50.3218260650119,-2.78133854480944
53.4043326327409,-50.3574008853294,-2.77478886516235
53.3110592739296,-50.393489710808,-2.77040733303208
53.217898318362,-50.4298887234256,-2.76819294872934
53.1247759962465,-50.4663941051601,-2.76814505291067
53.0316185377917,-50.5028020379894,-2.77026363817166
52.9383521732058,-50.5389087038916,-2.77454935578996
52.8449031326975,-50.5745102848445,-2.78100321763565
52.7511978790957,-50.609403605735,-2.78953549666177
52.6571988102657,-50.6434848074177,-2.79776711055505
52.5629427542301,-50.6768557381561,-2.80464375502145
52.4684757756634,-50.709643774141,-2.81016511670873
52.3738439392398,-50.7419762915634,-2.81433140872098
52.2790933096336,-50.7739806666141,-2.81714306638287
52.1842699515192,-50.805784275484,-2.81860051782053
52.0894199295708,-50.837514494364,-2.81870402931895
51.9945893084628,-50.8692986994448,-2.81745362524409
51.8998241528695,-50.9012642669176,-2.81484908236049
51.8051705274652,-50.9335385729729,-2.81088999852938
51.7106744969242,-50.9662489938019,-2.80557593593371
51.6163802042056,-50.9995175916042,-2.79921088434887
51.5222975405529,-51.0333717145883,-2.79325832259033
51.4284069014273,-51.0677571482375,-2.78791075438858
