cx,cy,cyaw
-62.1481094415766,218.165634179075,1.77468951554306
-62.1683658138676,218.263570531158,1.77487820136265
-62.1886590086434,218.361498582132,1.77544426630802
-62.209025848389,218.459410030888,1.77638773203356
-62.2295031555891,218.557296576315,1.77770863194459
-62.2501277527286,218.655149917304,1.77940700716816
-62.2709364622923,218.752961752747,1.7814829009094
-62.2919661067651,218.850723781533,1.78393635119207
-62.3132535086319,218.948427702554,1.78676738198171
-62.3348354903775,219.046065214699,1.78997599269176
-62.3567488744867,219.14362801686,1.79356214607477
-62.379020268838,219.241110093547,1.79718395684948
-62.4016240964441,219.338517106156,1.80037597542257
-62.4245181587773,219.435858435317,1.80313552350733
-62.4476602502449,219.533143463242,1.80546263025267
-62.471008165254,219.630381572143,1.80735734351815
-62.4945196982122,219.727582144231,1.80881971681997
-62.5181526435265,219.824754561718,1.80984979870714
-62.5418647956043,219.921908206816,1.81044762456538
-62.5656139488529,220.019052461737,1.81061321084565
-62.5893578976795,220.116196708692,1.81034655171452
-62.6130561275975,220.213349995647,1.80972207504669
-62.6366859608511,220.310517845145,1.80896009442514
-62.660235417148,220.407703665382,1.80807510504912
-62.6836926613853,220.504910835855,1.80706711707258
-62.7070458584607,220.602142736063,1.80593614569256
-62.7302831732716,220.699402745505,1.80468221160571
-62.7533927707153,220.796694243678,1.80330534152
-62.7763628156893,220.894020610081,1.80180556872108
-62.7991814730911,220.991385224213,1.80018293369342
-62.8218369078181,221.088791465571,1.7984374847955
-62.8443172980002,221.186242710189,1.79657356470246
-62.8666306327128,221.283737146995,1.7951401982784
-62.8888445138407,221.381257356473,1.79451997172937
-62.9110377104697,221.478782995197,1.79471279780933
-62.9332889916857,221.576293719738,1.79571870127912
-62.9556771265744,221.673769186671,1.79753781508972
-62.9782808842217,221.771189052568,1.80017036046748
-63.0011790337135,221.868532974002,1.80361661086734
-63.0244503441357,221.965780607545,1.8078768397431
-63.0481735845741,222.062911609772,1.81295125208449
-63.0724275241145,222.159905637254,1.81883989969776
-63.0972899206495,222.25674261106,1.82544426084054
-63.1227710918426,222.353420092415,1.83137784197951
-63.1487727333021,222.449964054515,1.83619222746375
-63.1751867019044,222.546403044052,1.83988746019725
-63.2019048545256,222.642765607712,1.84246377821768
-63.2288190480421,222.739080292186,1.84392147585657
-63.2558211393301,222.835375644161,1.84426080702105
-63.2828029852659,222.931680210326,1.84348193053165
-63.3096564427258,223.02802253737,1.8415848974337
-63.3362733685862,223.124431171983,1.83856968023467
-63.3625458636847,223.220934594433,1.83447627518841
-63.3884254288705,223.317545113454,1.83076254930701
-63.4140000806008,223.414237871666,1.82816118745265
-63.4393769408232,223.510982810255,1.82667208242185
-63.4646631314854,223.60774987041,1.82629518458402
-63.4899657745352,223.704508993316,1.82703055714698
-63.5153919919202,223.801230120162,1.82887839017165
-63.5410489055881,223.897883192133,1.83183897332797
-63.5670436374866,223.994438150419,1.83591262732724
-63.5934833095633,224.090864936205,1.84109959393559
-63.6204750437661,224.187133490679,1.84739988450623
-63.6481259620405,224.283213755028,1.85481306986136
-63.676499378362,224.379088088306,1.86197700380194
-63.7054852423825,224.474787991643,1.86754944670336
-63.7349306245977,224.570357120753,1.87153087431263
-63.7646825955032,224.665839131349,1.87392193424821
-63.7945882255945,224.761277679146,1.87472314386822
-63.8244945853672,224.856716419855,1.8739347090816
-63.854248745317,224.952199009191,1.8715564636977
-63.8836977759393,225.047769102867,1.86758792913348
-63.9126887477297,225.143470356596,1.86202849463696
-63.941068731184,225.239346426093,1.85487771841135
-63.9687167986372,225.335431844152,1.84724960906322
-63.9956870288889,225.431711253643,1.84078859131559
-64.0220930225074,225.528152329277,1.83550988930132
-64.0480484294698,225.624722731684,1.83141341183194
-64.0736668997535,225.72139012149,1.82849885270424
-64.0990620833358,225.818122159324,1.82676586243057
-64.1243476301938,225.914886505813,1.82621417029908
-64.1496371903049,226.011650821586,1.82684365687112
-64.1750444136464,226.108382767269,1.82865437703409
-64.2006829501955,226.205050003492,1.83164653366291
-64.2266664499295,226.301620190881,1.8358204018536
-64.2531072356617,226.398061367043,1.84105457996348
-64.2800418585755,226.494363092382,1.84582727651891
-64.3073915901615,226.590547672292,1.84968119285332
-64.3350680343208,226.686640158231,1.8526162348692
-64.3629827949543,226.782665601655,1.85463242558589
-64.3910474759632,226.878649054021,1.8557298307973
-64.4191736812485,226.974615566786,1.85590850800852
-64.4472730147111,227.070590191406,1.85516847864922
-64.475257080252,227.16659797934,1.8535097235516
-64.5030374817724,227.262663982043,1.85093220168832
-64.5305258231732,227.358813250972,1.84743589217618
-64.5576583725072,227.455063803229,1.84382438392835
-64.5844834743311,227.551401691061,1.84104538373915
-64.6110812914705,227.647803891967,1.83910043238832
-64.6375319889032,227.74424738283,1.83798947063778
-64.6639157316066,227.840709140534,1.83771246041729
-64.6903126845584,227.937166141962,1.83826940800269
-64.7168030127362,228.033595364,1.83966036979776
-64.7434668811175,228.129973783531,1.84188544072071
-64.7703844546799,228.226278377438,1.84494472518354
