MAP_x,MAP_y,UTM_x,UTM_y
-9.434460639953613,-3.2536427974700928,935699.1175644111,1915490.9524547055
146.66748046875,-78.80484008789062,935809.0671960731,1915621.9493976345
161.87506103515625,-8.888614654541016,935745.9369840802,1915655.539438827
