cx,cy,cyaw
-6.56486797333,3.81762123108,0.357844892492
-6.47120250185,3.85264691171,0.357844948968
-6.37753703434,3.88767260291,0.357845118394
-6.28387157478,3.92269831525,0.357845400771
-6.19020612716,3.95772405931,0.357845796099
-6.09654069544,3.99274984566,0.357846304378
-6.0028752836,4.02777568487,0.357846925608
-5.90920989562,4.06280158751,0.357847659788
-5.81554453547,4.09782756416,0.35784850692
-5.72187920713,4.13285362538,0.357849467002
-5.62821391457,4.16787978175,0.357850540035
-5.53454866178,4.20290604385,0.357851726019
-5.44088345272,4.23793242223,0.357853024954
-5.34721829138,4.27295892749,0.35785443684
-5.25355318173,4.30798557018,0.357855961677
-5.15988812775,4.34301236088,0.357857599464
-5.0662231334,4.37803931016,0.357859350202
-4.97255820268,4.41306642859,0.357861213892
-4.87889333955,4.44809372676,0.357863190532
-4.78522854799,4.48312121522,0.357865280123
-4.69156383198,4.51814890455,0.357867482665
-4.5978991955,4.55317680532,0.357869798157
-4.50423464251,4.58820492811,0.357872226601
-4.410570177,4.62323328348,0.357874767995
-4.31690580294,4.65826188201,0.357877422341
-4.22324152431,4.69329073428,0.357880189637
-4.12957734508,4.72831985084,0.357883069884
-4.03591326923,4.76334924228,0.357886063082
-3.94224930074,4.79837891917,0.357889169231
-3.84858544359,4.83340889208,0.357892388331
-3.75492170174,4.86843917158,0.357895720382
-3.66125807918,4.90346976824,0.357899165384
-3.56759457987,4.93850069264,0.357902723337
-3.47393120781,4.97353195535,0.35790639424
-3.38026796696,5.00856356693,0.357910178095
-3.2866048613,5.04359553797,0.3579140749
-3.1929418948,5.07862787904,0.357918084657
-3.09927907145,5.1136606007,0.357922207364
-3.00561639521,5.14869371352,0.357926443022
-2.91195387007,5.18372722809,0.357930791632
-2.8182915,5.21876115497,0.357935253192
-2.72462928898,5.25379550474,0.357939827703
-2.63096724098,5.28883028796,0.357944515165
-2.53730535998,5.32386551521,0.357949315578
-2.44364364996,5.35890119707,0.357954228943
-2.34998211488,5.39393734409,0.357959255258
-2.25632075874,5.42897396686,0.357964394524
-2.16265958549,5.46401107595,0.357969646741
-2.06899859913,5.49904868193,0.357975011909
-1.97533780363,5.53408679537,0.357980490028
-1.88167720295,5.56912542685,0.357986081098
-1.78801680109,5.60416458693,0.35799178512
-1.69435660201,5.63920428618,0.357997602092
-1.60069660969,5.67424453519,0.358003532015
-1.50703682811,5.70928534452,0.358009574889
-1.41337726124,5.74432672475,0.358015730715
-1.31971791306,5.77936868644,0.358021999491
-1.22605878754,5.81441124017,0.358028381219
-1.13239988867,5.84945439651,0.358034875897
-1.03874122041,5.88449816604,0.358041483527
-0.945082786754,5.91954255932,0.358048204107
-0.851424591663,5.95458758693,0.358055037639
-0.757766639119,5.98963325943,0.358061984122
-0.664108933098,6.02467958741,0.358069043556
-0.570451477575,6.05972658143,0.358076215941
-0.476794276527,6.09477425207,0.358083501277
-0.38313733393,6.12982260989,0.358090899565
-0.289480653761,6.16487166548,0.358098410803
-0.195824239995,6.19992142939,0.358106034993
-0.102168096608,6.23497191222,0.358113772134
-0.00851222757775,6.27002312451,0.358121622226
0.085143363121,6.30507507686,0.358129585269
0.178798671512,6.34012777982,0.358137661263
0.272453693618,6.37518124398,0.358145850209
0.366108425464,6.41023547991,0.358154152105
0.459762863073,6.44529049817,0.358162566953
0.55341700247,6.48034630934,0.358171094752
0.647070839677,6.51540292399,0.358179735502
0.74072437072,6.55046035269,0.358188489204
0.834377591621,6.58551860602,0.358197355857
0.928030498404,6.62057769455,0.358206335461
1.02168308709,6.65563762884,0.358215428016
1.11533535371,6.69069841948,0.358224633522
1.20898729429,6.72576007703,0.35823395198
1.30263890484,6.76082261207,0.358243383389
1.39629018139,6.79588603516,0.358252927749
1.48994111997,6.83095035689,0.358262585061
1.5835917166,6.86601558782,0.358272355324
1.6772419673,6.90108173852,0.358282238538
1.7708918681,6.93614881957,0.358292234703
1.86454141502,6.97121684154,0.35830234382
1.95819060409,7.006285815,0.358312565888
2.05183943132,7.04135575052,0.358322900907
2.14548789274,7.07642665868,0.358333348878
2.23913598439,7.11149855004,0.3583439098
2.33278370227,7.14657143518,0.358354583674
2.42643104241,7.18164532468,0.358365370499
2.52007800084,7.21672022909,0.358376270275
2.61372457359,7.25179615901,0.358387283002
2.70737075667,7.28687312499,0.358398408681
2.80101654611,7.32195113761,0.358409647312
2.89466193793,7.35703020744,0.358420998893
2.98830692815,7.39211034506,0.358432463427
3.08195151281,7.42719156104,0.358444040911
3.17559568793,7.46227386594,0.358455731347
3.26923944952,7.49735727034,0.358467534734
3.36288279361,7.53244178482,0.358479451073
3.45652571623,7.56752741993,0.358491480364
3.5501682134,7.60261418627,0.358503622605
3.64381028114,7.6377020944,0.358515877798
3.73745191548,7.67279115488,0.358528245943
3.83109311244,7.7078813783,0.358540727039
3.92473386805,7.74297277523,0.358553321087
4.01837417833,7.77806535623,0.358566028086
4.11201403929,7.81315913188,0.358578848036
4.20565344698,7.84825411276,0.358591780938
4.2992923974,7.88335030943,0.358604826792
4.39293088659,7.91844773246,0.358617985597
4.48656891057,7.95354639243,0.358631257353
4.58020646536,7.98864629991,0.358644642062
4.67384354698,8.02374746548,0.358658139721
4.76748015147,8.05884989969,0.358671750332
4.86111627484,8.09395361314,0.358685473895
4.95475191311,8.12905861638,0.358699310409
5.04838706232,8.16416492,0.358713259875
5.14202171848,8.19927253456,0.358727322292
5.23565587762,8.23438147063,0.358741497661
5.32928953576,8.26949173879,0.358755785981
5.42292268893,8.30460334961,0.358770187253
5.51655533315,8.33971631366,0.358784701476
5.61018746444,8.37483064151,0.358799328651
5.70381907883,8.40994634374,0.358814068778
5.79745017234,8.44506343091,0.358828921856
5.891080741,8.48018191361,0.358843887886
5.98471078083,8.5153018024,0.358858966867
6.07834028785,8.55042310785,0.3588741588
6.17196925808,8.58554584054,0.358889463684
6.26559768756,8.62067001104,0.35890488152
6.3592255723,8.65579562992,0.358920412308
6.45285290834,8.69092270775,0.358936056047
6.54647969168,8.7260512551,0.358951812738
6.64010591836,8.76118128255,0.35896768238
6.7337315844,8.79631280067,0.358983664974
6.82735668582,8.83144582003,0.358999760519
6.92098121865,8.86658035121,0.359015969016
7.01460517891,8.90171640477,0.359032290465
7.10822856263,8.93685399129,0.359048724865
7.20185136583,8.97199312133,0.359065272217
7.29547358453,9.00713380548,0.35908193252
