cx,cy,cyaw
58.0472575940278,-49.8184555478797,-2.79221047700197
57.9532746854681,-49.8526799098344,-2.79266958299089
57.8592621264332,-49.88681732958,-2.7940469514258
57.7651902664478,-49.9207808649072,-2.79634272210965
57.6710294550365,-49.9544835736068,-2.79955708935964
57.5767500417243,-49.9878385134698,-2.80369024392669
57.4823223760358,-50.0207587422869,-2.80874229161153
57.3877168074957,-50.0531573178488,-2.81471314856833
57.2929036856288,-50.0849472979466,-2.82160241337337
57.1978533599599,-50.1160417403709,-2.82940921608941
57.1025361800137,-50.1463537029126,-2.83813204479058
57.0069243199078,-50.1758014602667,-2.84739963551833
56.9110440463419,-50.2044579494742,-2.85447329430783
56.8149834602301,-50.2325729049165,-2.85879997725452
56.718834044095,-50.2604057297224,-2.86038245390876
56.6226872804591,-50.2882158270207,-2.85922133972301
56.5266346518451,-50.3162625999402,-2.85531473899518
56.4307676407754,-50.3448054516098,-2.84865850290553
56.3351777297728,-50.3741037851581,-2.83924710697372
56.2399564013598,-50.4044170037142,-2.82707515789918
56.1451951380589,-50.4360045104067,-2.81213954038835
56.0509852299,-50.4691251704566,-2.79453444273715
55.9573688870724,-50.503900698943,-2.77773926330909
55.8642744450371,-50.5401345960683,-2.76352572308145
55.7716141302226,-50.5775853464841,-2.75189433998012
55.6793001690574,-50.616011434842,-2.74284155707728
55.5872447879702,-50.6551713457934,-2.73636206906872
55.4953602133895,-50.6948235639898,-2.73245062291229
55.4035586717438,-50.7347265740828,-2.73110329635362
55.3117523894619,-50.7746388607239,-2.73231826367877
55.2198535929722,-50.8143189085646,-2.73609605721188
55.1277745087033,-50.8535252022564,-2.7424393284585
55.0354410190454,-50.8920536346711,-2.74999614254672
54.9428575283152,-50.929915196352,-2.75664635991359
54.8500564512128,-50.9671976075979,-2.76236300499696
54.7570702370399,-51.0039886834934,-2.76714488100794
54.6639313350985,-51.040376239123,-2.77099123665482
54.5706721946904,-51.0764480895712,-2.7739016412156
54.4773252651173,-51.1122920499226,-2.77587588372466
54.3839229956811,-51.1479959352615,-2.77691389654751
54.2904978356836,-51.1836475606726,-2.77701570348569
54.1970822344266,-51.2193347412403,-2.77618139247348
54.1037086274755,-51.2551452541515,-2.77442199109933
54.010395777869,-51.2911291555133,-2.77279232501317
53.917123122658,-51.327228005119,-2.7719880651971
53.8238630715889,-51.363363975159,-2.7720090877538
53.730588034408,-51.3994592378236,-2.77285538269159
53.6372704208616,-51.4354359653029,-2.77452705348998
53.5438826406961,-51.4712163297874,-2.77702429983529
53.4503971036578,-51.5067225034672,-2.78034738349743
53.356786219493,-51.5418766585327,-2.78449657729824
53.2630223979481,-51.5766009671742,-2.78947209711821
53.1690780487694,-51.6108176015819,-2.79527401691128
53.0749265974432,-51.644451600588,-2.80171627888773
52.9805658575164,-51.6774968314999,-2.80764165704504
52.8860186146161,-51.7100176383329,-2.81284995442175
52.7913087869341,-51.7420815614485,-2.81734109811303
52.6964602926619,-51.7737561412082,-2.82111518360675
52.6014970499913,-51.8051089179734,-2.82417240547723
52.5064429771139,-51.8362074321058,-2.82651299917576
52.4113219922214,-51.8671192239668,-2.82813719392907
52.3161580135055,-51.897911833918,-2.8290451767253
52.2209749591579,-51.9286528023208,-2.82923706735406
52.1257967454376,-51.9594096639694,-2.82871456692451
52.0306451178049,-51.9902436996554,-2.82765272584879
51.9355354891167,-52.0211979461454,-2.82616898992627
51.8404821237382,-52.0523121314374,-2.8242632675048
51.7454992860344,-52.0836259835295,-2.82193545054015
51.6506012403705,-52.1151792304194,-2.81918542476765
51.5558022511114,-52.1470116001053,-2.81601308213952
51.4611165826223,-52.1791628205851,-2.81241833553295
51.3665584992683,-52.2116726198568,-2.80840113573086
51.2721422654143,-52.2445807259183,-2.80396149067233
51.1778821454057,-52.2779268667127,-2.79909960558705
51.0837859583678,-52.3117329215019,-2.79437642502891
50.9898368585238,-52.3459524652878,-2.79032109673188
50.8960121008898,-52.3805227364591,-2.78693368206971
50.802288940482,-52.4153809734042,-2.78421413955427
50.7086446323164,-52.4504644145117,-2.78216237017435
50.6150564314093,-52.4857102981699,-2.7807782537866
50.5215015927766,-52.5210558627674,-2.78006167655461
50.4279573714347,-52.5564383466927,-2.78001254944504
50.3344010223994,-52.5917949883343,-2.78063081779417
50.2408098006871,-52.6270630260807,-2.78191646195536
50.1471689494403,-52.6622007974502,-2.78319017487571
50.053496034884,-52.6972520152885,-2.78376217571814
49.95981679773,-52.7322819838062,-2.78363245472878
49.8661569786904,-52.7673560072153,-2.7828009622913
49.7725423184773,-52.8025393897275,-2.78126760071928
49.6789985578029,-52.8378974355548,-2.77903223652642
49.5855514373793,-52.873495448909,-2.77609472307568
49.4922266979186,-52.9093987340019,-2.772454933626
49.399050080133,-52.9456725950455,-2.76811280479066
49.3060473247347,-52.9823823362515,-2.76306839040496
49.2132433931016,-53.0195913006306,-2.75747116230968
49.1206368827622,-53.0572964863261,-2.75255546478849
49.0281942595695,-53.0954140318286,-2.74859613213781
48.9358800423037,-53.133855175802,-2.7455930302046
48.8436587497451,-53.1725311569102,-2.74354595119669
48.7514949006736,-53.2113532138172,-2.74245469603675
48.6593530138697,-53.250232585187,-2.74231913045282
48.5671976081133,-53.2890805096835,-2.74313921485503
48.4749932021848,-53.3278082259706,-2.74491500803867
48.3827043148642,-53.3663269727123,-2.74764664472342
48.2902954649319,-53.4045479885726,-2.75133428690555
48.1977311855099,-53.4423825478022,-2.75596828814892
48.1049881703095,-53.4797720986417,-2.76070073271654
48.0120774061104,-53.5167431804982,-2.76498537993551
47.9190158813075,-53.5533372245469,-2.76882214169209
47.8258205842954,-53.5895956619633,-2.77221100386844
47.7325085034691,-53.6255599239224,-2.77515200325296
47.6390966272232,-53.6612714415996,-2.77764520714346
47.5456019439526,-53.6967716461702,-2.77969069565176
47.452041442052,-53.7321019688094,-2.78128854671139
47.3584321099163,-53.7673038406925,-2.78243882378515
47.2647909359402,-53.8024186929948,-2.78314156626744
47.1711332564469,-53.8374840179867,-2.78354770786382
47.0774639290454,-53.872512324364,-2.7839209164486
46.9837837158137,-53.9075063561695,-2.78426601107839
