cx,cy,cyaw
-25.1165600814097,86.466894892293,2.64270123481501
-25.2451502913868,86.5369565972092,2.64274577249906
-25.3715842155942,86.6058286484711,2.64288402246852
-25.4937055682623,86.6723213924244,2.64313115709072
-25.6093580636215,86.7352451754148,2.64351735321086
-25.7163854159022,86.7934103437882,2.64409817436988
-25.8126313393346,86.8456272438902,2.64497858884348
-25.8959395481492,86.8907062220665,2.64637448915682
-25.9641537565762,86.9274576246629,2.64880121467628
-26.0151176788462,86.954691798025,2.65385152250317
-26.0466750291893,86.9712190884987,2.67004116124563
-26.0566918122158,86.9758624960107,-0.888817484519419
-26.0445516644337,86.9683065346757,-0.53166012564153
-26.0121004760306,86.9496334662976,-0.516914227086286
-25.9614093338832,86.9210533900979,-0.510779153205168
-25.894549324868,86.8837764052981,-0.506787722775142
-25.8135915358619,86.8390126111196,-0.503545116998529
-25.7206070537415,86.7879721067839,-0.500547278539297
-25.6176669653834,86.7318649915126,-0.497543118363573
-25.5068423576644,86.6719013645271,-0.494367402063949
-25.3902043174611,86.6092913250489,-0.490879624489489
-25.2698239316501,86.5452449722995,-0.486932743049667
-25.1477722871083,86.4809724055005,-0.482348896922686
-25.0261204707122,86.4176837238732,-0.476891281285084
-24.9069395693386,86.3565890266392,-0.470222033465082
-24.7923004661754,86.2988982913162,-0.461835343080303
-24.6836915616432,86.2454734627102,-0.452303061719327
-24.5807425980003,86.1960659397417,-0.442486163193546
-24.4827133921054,86.1502060913762,-0.432577777127166
-24.3888637608173,86.107424286579,-0.422821110735661
-24.2984535209947,86.0672508943156,-0.413501584815092
-24.2107424894963,86.0292162835513,-0.404930637777991
-24.1249904831807,85.9928508232514,-0.39742156533771
-24.0404573189068,85.9576848823814,-0.391260002638492
-23.9564028135332,85.9232488299067,-0.386673789629937
-23.8720867839187,85.8890730347926,-0.383808060687771
-23.7867690469219,85.8546878660045,-0.382710770996777
-23.6998006097011,85.8196777521722,-0.382724082468599
-23.6111336991168,85.7839835385127,-0.382697226597488
-23.5209639675562,85.7476903783807,-0.382609445607604
-23.4294877562061,85.7108838334665,-0.382462953913556
-23.3369014062535,85.6736494654608,-0.382259090221338
-23.2434012588853,85.636072836054,-0.381998401976542
-23.1491836552883,85.5982395069368,-0.381680698948722
-23.0544449366495,85.5602350397997,-0.38130508059492
-22.9593814441559,85.5221449963332,-0.380869939959156
-22.8641895189944,85.4840549382279,-0.380372945329662
-22.7690655023518,85.4460504271742,-0.379810999521191
-22.6742057354151,85.4082170248629,-0.379180175338268
-22.5797666864898,85.3706265482347,-0.378416473949689
-22.4857359501819,85.3332926010629,-0.377453248790867
-22.3920564207784,85.2962133782849,-0.376289360827578
-22.2986709922743,85.2593870747371,-0.374924323309349
-22.2055225586647,85.2228118852563,-0.373358295636669
-22.1125540139446,85.1864860046789,-0.371592095110654
-22.019708252109,85.1504076278416,-0.369627203762173
-21.926928167153,85.1145749495809,-0.367465770050522
-21.8341566530715,85.0789861647335,-0.365110605288666
