%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
0,90,0,,11.6350749385,-1.38608134118,-1.74089274214,-0.0274286964662,0.0677770912017,-0.239409168242,0.968161754399
0,91,0,,11.7391915511,-1.45269665711,-1.76023513934,-0.0267138658114,0.0673744504395,-0.236291453225,0.968975439283
0,92,0,,11.8467691617,-1.5037964529,-1.7713787819,-0.0261293986994,0.0674222166199,-0.234171742943,0.969502498211
0,93,0,,11.9647161074,-1.55101293651,-1.77627331572,-0.0262702880748,0.066513744746,-0.23225929012,0.970021348155
0,94,0,,12.0879452227,-1.58326459152,-1.81253766919,-0.0264650584408,0.0665897383743,-0.231225469633,0.970257795443
0,95,0,,12.2001312814,-1.65296219096,-1.81205943705,-0.0267179397914,0.0666976797723,-0.23250897992,0.969936670852
0,96,0,,12.3001379667,-1.7138541694,-1.83265120894,-0.0269674238333,0.06654487608,-0.233139137346,0.969788987438
0,97,0,,12.4174178292,-1.75122874716,-1.84651620834,-0.0265112445057,0.0664041227371,-0.234218368071,0.969551134524
0,98,0,,12.5417806397,-1.81448827287,-1.86348181577,-0.0268903516386,0.0661207690177,-0.234907224244,0.969393392226
0,99,0,,12.6480687286,-1.87501046784,-1.88123964399,-0.026557172069,0.0653788118912,-0.23560967683,0.969282418984
0,100,0,,12.7404728664,-1.93128830986,-1.89446264446,-0.0266215929678,0.0652170462311,-0.236285561422,0.969127009804
0,101,0,,12.8342972095,-1.97994693351,-1.91187576273,-0.0268826588205,0.0649430962088,-0.236907731482,0.968986296948
0,102,0,,12.9406579453,-2.03632000534,-1.92773703221,-0.0268025098809,0.0651809035293,-0.237582619125,0.968807294754
