A1,-3.08107376099,-24.7956829071
B1,0.526874542236,-13.588476181
C1,13.2152423859,33.6531333923
D1,24.899930954,83.1077270508
E1,-35.9441680908,47.961971283
F1,56.4548149109,22.1801872253
A2,-8.40535163879,-24.2176322937
B2,-5.88898658752,-11.6167583466
C2,6.79461669922,35.9163742065
D2,19.0099620819,84.7345581055
E2,-40.4885444641,49.579246521
F2,59.8915023804,20.9718437195
