A1,1.46848773956,-0.53977394104,0
B1,-5.19732666016,47.4948806763,0
C1,-11.6828775406,95.685218811,0
D1,-17.5841159821,137.571655273,1
E1,-33.777217865,159.026855469,0
F1,-57.8409805298,155.484725952,0
G1,-70.6021499634,137.208053589,0
H1,-25.8605613708,106.922470093,0
C2,-16.7143993378,94.8051834106,0
A2,-2.54647183418,-0.88041639328,0
